Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 6::Des Latent Heat Load [W],THERMAL ZONE 6::Des Latent Cool Load [W],THERMAL ZONE 6::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 6::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 6::Des Heat Load No DOAS [W],THERMAL ZONE 6::Des Sens Cool Load No DOAS [W],THERMAL ZONE 6::Des Latent Heat Load No DOAS [W],THERMAL ZONE 6::Des Latent Cool Load No DOAS [W],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 6:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 6:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
11:50:00,3.012210E+03,4.354340E+03,3.281665E-01,7.881066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939671E+01,2.141331E+01,5.815114E+01,1.418592E+03,1.857473E+03,1.264432E-01,3.362014E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907888E+01,2.141313E+01,5.747270E+01,2.056199E+03,3.421866E+03,2.880030E-01,4.523604E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020077E+01,2.141146E+01,5.705151E+01,1.931248E+03,2.817650E+03,3.787252E-01,8.083230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065921E+01,2.141527E+01,5.602667E+01,9.781521E+02,1.380711E+03,1.918230E-01,3.962144E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057607E+01,2.141428E+01,5.704334E+01,4.946872E+03,5.021004E+03,2.552812E-01,6.637767E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790881E+01,2.141134E+01,5.968516E+01
12:00:00,3.011674E+03,4.346959E+03,3.281081E-01,7.867720E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939635E+01,2.141329E+01,5.815962E+01,1.418419E+03,1.850400E+03,1.264278E-01,3.349217E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907861E+01,2.141311E+01,5.748891E+01,2.056007E+03,3.399953E+03,2.879762E-01,4.494642E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020065E+01,2.141144E+01,5.707622E+01,1.930984E+03,2.772773E+03,3.786734E-01,7.954513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065910E+01,2.141526E+01,5.607118E+01,9.779817E+02,1.382635E+03,1.917896E-01,3.967664E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057592E+01,2.141428E+01,5.703778E+01,4.946234E+03,5.008139E+03,2.552483E-01,6.620750E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790839E+01,2.141134E+01,5.970409E+01
12:10:00,3.011165E+03,4.339644E+03,3.280527E-01,7.854493E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939602E+01,2.141328E+01,5.816747E+01,1.418256E+03,1.843408E+03,1.264133E-01,3.336568E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907836E+01,2.141310E+01,5.750407E+01,2.055825E+03,3.377956E+03,2.879507E-01,4.465571E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020054E+01,2.141142E+01,5.710020E+01,1.930734E+03,2.728877E+03,3.786244E-01,7.828613E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065899E+01,2.141524E+01,5.611443E+01,9.778205E+02,1.384644E+03,1.917580E-01,3.973430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057577E+01,2.141428E+01,5.703190E+01,4.945631E+03,4.994011E+03,2.552171E-01,6.602069E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790799E+01,2.141133E+01,5.972305E+01
12:20:00,3.010683E+03,4.332941E+03,3.280002E-01,7.842378E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939570E+01,2.141327E+01,5.817447E+01,1.418101E+03,1.836904E+03,1.263994E-01,3.324804E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907811E+01,2.141308E+01,5.751772E+01,2.055653E+03,3.356813E+03,2.879266E-01,4.437630E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020044E+01,2.141140E+01,5.712285E+01,1.930497E+03,2.687508E+03,3.785779E-01,7.709968E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065890E+01,2.141522E+01,5.615479E+01,9.776678E+02,1.386736E+03,1.917280E-01,3.979433E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057563E+01,2.141428E+01,5.702618E+01,4.945060E+03,4.979908E+03,2.551876E-01,6.583425E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790761E+01,2.141132E+01,5.974110E+01
12:30:00,3.010226E+03,4.328016E+03,3.279504E-01,7.833481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939540E+01,2.141325E+01,5.817967E+01,1.417954E+03,1.832178E+03,1.263863E-01,3.316257E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907788E+01,2.141307E+01,5.752839E+01,2.055489E+03,3.339481E+03,2.879036E-01,4.414730E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020034E+01,2.141137E+01,5.714256E+01,1.930272E+03,2.650672E+03,3.785338E-01,7.604333E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065880E+01,2.141519E+01,5.618944E+01,9.775232E+02,1.389191E+03,1.916996E-01,3.986478E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057550E+01,2.141428E+01,5.702036E+01,4.944518E+03,4.968822E+03,2.551597E-01,6.568772E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790726E+01,2.141131E+01,5.975641E+01
12:40:00,3.009792E+03,4.325785E+03,3.279031E-01,7.829462E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939511E+01,2.141324E+01,5.818001E+01,1.417814E+03,1.830413E+03,1.263739E-01,3.313072E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907766E+01,2.141304E+01,5.752751E+01,2.055334E+03,3.328681E+03,2.878819E-01,4.400466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020025E+01,2.141133E+01,5.714913E+01,1.930059E+03,2.619391E+03,3.784920E-01,7.514640E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065871E+01,2.141516E+01,5.621385E+01,9.773859E+02,1.392298E+03,1.916727E-01,3.995395E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057537E+01,2.141428E+01,5.701146E+01,4.944005E+03,4.963533E+03,2.551332E-01,6.561788E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790692E+01,2.141129E+01,5.976025E+01
12:50:00,3.009380E+03,4.326794E+03,3.278582E-01,7.831307E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939484E+01,2.141323E+01,5.817412E+01,1.417681E+03,1.832342E+03,1.263621E-01,3.316575E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907745E+01,2.141302E+01,5.751060E+01,2.055186E+03,3.326203E+03,2.878612E-01,4.397208E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020016E+01,2.141129E+01,5.713732E+01,1.929856E+03,2.593949E+03,3.784522E-01,7.441701E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065863E+01,2.141514E+01,5.622986E+01,9.772557E+02,1.396243E+03,1.916472E-01,4.006716E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057526E+01,2.141427E+01,5.699773E+01,4.943518E+03,4.965916E+03,2.551080E-01,6.564953E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790659E+01,2.141125E+01,5.974638E+01
13:00:00,3.008987E+03,4.331506E+03,3.278154E-01,7.839854E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939458E+01,2.141322E+01,5.816308E+01,1.417555E+03,1.838523E+03,1.263508E-01,3.327774E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907725E+01,2.141300E+01,5.748079E+01,2.055046E+03,3.333499E+03,2.878415E-01,4.406872E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020008E+01,2.141126E+01,5.711050E+01,1.929664E+03,2.574367E+03,3.784144E-01,7.385573E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065855E+01,2.141512E+01,5.624146E+01,9.771319E+02,1.401236E+03,1.916229E-01,4.021049E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057514E+01,2.141426E+01,5.698014E+01,4.943054E+03,4.977585E+03,2.550841E-01,6.580397E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790629E+01,2.141121E+01,5.971595E+01
13:10:00,3.008614E+03,4.340037E+03,3.277748E-01,7.855308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939433E+01,2.141322E+01,5.814799E+01,1.417435E+03,1.849194E+03,1.263401E-01,3.347100E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907706E+01,2.141300E+01,5.744203E+01,2.054912E+03,3.351344E+03,2.878227E-01,4.430480E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.020000E+01,2.141124E+01,5.707271E+01,1.929480E+03,2.560143E+03,3.783785E-01,7.344816E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065847E+01,2.141510E+01,5.624995E+01,9.770141E+02,1.407425E+03,1.915998E-01,4.038810E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057503E+01,2.141428E+01,5.695919E+01,4.942613E+03,4.999504E+03,2.550614E-01,6.609387E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790599E+01,2.141124E+01,5.967178E+01
13:20:00,3.008258E+03,4.352398E+03,3.277360E-01,7.877691E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939410E+01,2.141323E+01,5.813046E+01,1.417321E+03,1.864470E+03,1.263299E-01,3.374759E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907688E+01,2.141300E+01,5.739822E+01,2.054784E+03,3.380193E+03,2.878048E-01,4.468633E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.019992E+01,2.141125E+01,5.702799E+01,1.929305E+03,2.550426E+03,3.783442E-01,7.316982E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065840E+01,2.141509E+01,5.625649E+01,9.769019E+02,1.414913E+03,1.915778E-01,4.060291E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057493E+01,2.141432E+01,5.693613E+01,4.942194E+03,5.032270E+03,2.550397E-01,6.652710E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790572E+01,2.141128E+01,5.961810E+01
13:30:00,3.007919E+03,4.367773E+03,3.276990E-01,7.905524E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939387E+01,2.141324E+01,5.811084E+01,1.417212E+03,1.883396E+03,1.263202E-01,3.409020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907671E+01,2.141301E+01,5.735065E+01,2.054662E+03,3.418003E+03,2.877877E-01,4.518630E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.019985E+01,2.141126E+01,5.697799E+01,1.929138E+03,2.543582E+03,3.783114E-01,7.297387E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065832E+01,2.141508E+01,5.626103E+01,9.767950E+02,1.423477E+03,1.915568E-01,4.084851E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057483E+01,2.141436E+01,5.691154E+01,4.941793E+03,5.074237E+03,2.550191E-01,6.708189E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790545E+01,2.141132E+01,5.955709E+01
13:40:00,3.007595E+03,4.385522E+03,3.276638E-01,7.937646E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939366E+01,2.141325E+01,5.808942E+01,1.417107E+03,1.905028E+03,1.263109E-01,3.448176E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907655E+01,2.141303E+01,5.730038E+01,2.054545E+03,3.462717E+03,2.877714E-01,4.577746E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.019978E+01,2.141128E+01,5.692429E+01,1.928979E+03,2.538798E+03,3.782802E-01,7.283695E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065826E+01,2.141507E+01,5.626381E+01,9.766929E+02,1.432860E+03,1.915368E-01,4.111752E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057474E+01,2.141440E+01,5.688598E+01,4.941411E+03,5.123653E+03,2.549993E-01,6.773506E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790520E+01,2.141136E+01,5.949036E+01
13:50:00,3.007286E+03,4.405171E+03,3.276300E-01,7.973202E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099853E+01,4.939345E+01,2.141326E+01,5.806650E+01,1.417008E+03,1.928700E+03,1.263020E-01,3.491019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099767E+01,4.907639E+01,2.141305E+01,5.724845E+01,2.054434E+03,3.512788E+03,2.877557E-01,4.643938E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099851E+01,5.019971E+01,2.141131E+01,5.686842E+01,1.928827E+03,2.535670E+03,3.782503E-01,7.274747E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.065819E+01,2.141507E+01,5.626511E+01,9.765954E+02,1.442878E+03,1.915177E-01,4.140466E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099933E+01,5.057465E+01,2.141443E+01,5.685990E+01,4.941045E+03,5.179189E+03,2.549804E-01,6.846903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099646E+01,4.790495E+01,2.141139E+01,5.941941E+01
