Time,THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Temperature [C],THERMAL ZONE 4:BEIJING ANN CLG .4% CONDNS WB=>MDB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:BEIJING ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
04:30:00,5.313550E+03,9.242041E+02,5.070351E-01,8.464422E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099602E+01,4.723212E+01,2.669790E+01,4.511102E+01,8.955004E+03,5.099043E+02,7.155781E-01,4.669642E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099524E+01,4.725078E+01,2.669879E+01,4.817999E+01,3.011162E+03,1.119877E+03,3.590665E-01,8.642296E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099668E+01,4.855314E+01,2.669606E+01,4.279147E+01,2.258236E+03,0.000000E+00,3.608240E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099793E+01,4.902162E+01,2.547371E+01,8.075382E+01,1.792761E+03,5.048223E+01,2.861607E-01,5.685523E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099848E+01,4.941831E+01,2.669958E+01,4.941369E+01
04:40:00,5.568702E+03,9.156320E+02,5.542035E-01,8.385905E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099476E+01,4.729261E+01,2.669791E+01,4.514312E+01,9.385730E+03,4.967573E+02,7.768805E-01,4.549234E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099405E+01,4.729628E+01,2.669881E+01,4.825672E+01,3.130833E+03,1.115278E+03,3.933661E-01,8.606799E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099570E+01,4.847130E+01,2.669607E+01,4.280294E+01,2.376002E+03,0.000000E+00,4.055983E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099729E+01,4.894653E+01,2.544930E+01,8.067692E+01,1.896419E+03,4.735781E+01,3.231528E-01,5.333622E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099799E+01,4.938289E+01,2.669960E+01,4.953858E+01
04:50:00,5.800236E+03,9.072544E+02,5.988065E-01,8.309170E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099462E+01,4.710854E+01,2.669792E+01,4.517506E+01,9.773229E+03,4.838149E+02,8.343399E-01,4.430698E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099396E+01,4.708900E+01,2.669884E+01,4.833428E+01,3.239509E+03,1.110819E+03,4.261269E-01,8.572382E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099529E+01,4.832698E+01,2.669608E+01,4.281429E+01,2.481998E+03,0.000000E+00,4.480723E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099703E+01,4.877035E+01,2.542471E+01,8.060987E+01,1.989367E+03,4.427526E+01,3.580533E-01,4.986440E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099786E+01,4.920596E+01,2.669963E+01,4.966652E+01
05:00:00,6.016390E+03,8.990717E+02,6.417406E-01,8.234220E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099449E+01,4.695547E+01,2.669793E+01,4.520702E+01,1.013101E+04,4.710821E+02,8.891578E-01,4.314084E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099382E+01,4.692113E+01,2.669886E+01,4.841288E+01,3.341151E+03,1.106499E+03,4.579044E-01,8.539037E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099502E+01,4.825844E+01,2.669609E+01,4.282562E+01,2.580447E+03,0.000000E+00,4.890737E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099684E+01,4.868239E+01,2.539990E+01,8.055103E+01,2.075503E+03,4.123340E+01,3.916257E-01,4.643842E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099773E+01,4.910431E+01,2.669965E+01,4.979757E+01
05:10:00,5.676410E+03,8.917919E+02,6.182051E-01,8.167539E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099437E+01,4.687818E+01,2.669794E+01,4.523914E+01,9.640451E+03,4.596086E+02,8.590564E-01,4.209002E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099367E+01,4.683482E+01,2.669888E+01,4.849273E+01,3.184217E+03,1.102792E+03,4.458403E-01,8.510425E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099487E+01,4.822943E+01,2.669610E+01,4.283698E+01,2.416062E+03,0.000000E+00,4.736320E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099672E+01,4.864607E+01,2.537493E+01,8.049862E+01,1.918198E+03,3.842580E+01,3.760851E-01,4.327629E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099764E+01,4.906448E+01,2.669968E+01,4.993195E+01
05:20:00,5.753252E+03,8.857842E+02,6.265303E-01,8.112511E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099430E+01,4.683382E+01,2.669794E+01,4.526737E+01,9.665420E+03,4.500164E+02,8.612261E-01,4.121150E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099360E+01,4.678251E+01,2.669889E+01,4.856667E+01,3.200275E+03,1.100025E+03,4.480510E-01,8.489069E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099479E+01,4.820275E+01,2.669609E+01,4.284528E+01,2.439702E+03,0.000000E+00,4.782308E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099666E+01,4.861319E+01,2.535428E+01,8.045828E+01,1.948525E+03,3.595473E+01,3.820113E-01,4.049319E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099760E+01,4.903546E+01,2.669969E+01,5.006377E+01
05:30:00,5.613753E+03,8.817493E+02,6.113175E-01,8.075552E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099427E+01,4.679466E+01,2.669794E+01,4.528870E+01,9.425635E+03,4.435760E+02,8.398374E-01,4.062164E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099356E+01,4.673546E+01,2.669889E+01,4.862841E+01,3.141488E+03,1.098673E+03,4.397995E-01,8.478626E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099475E+01,4.817582E+01,2.669609E+01,4.284846E+01,2.375682E+03,0.000000E+00,4.656601E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099663E+01,4.857849E+01,2.533898E+01,8.043783E+01,1.888381E+03,3.405164E+01,3.702079E-01,3.834979E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099758E+01,4.900344E+01,2.669970E+01,5.018740E+01
05:40:00,5.541409E+03,8.809460E+02,6.034337E-01,8.068194E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099425E+01,4.675700E+01,2.669792E+01,4.530042E+01,9.287613E+03,4.426533E+02,8.275329E-01,4.053711E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099354E+01,4.669078E+01,2.669887E+01,4.867045E+01,3.108728E+03,1.099186E+03,4.352029E-01,8.482585E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099473E+01,4.815393E+01,2.669607E+01,4.284530E+01,2.339782E+03,0.000000E+00,4.586126E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099661E+01,4.854850E+01,2.532949E+01,8.043359E+01,1.855890E+03,3.317106E+01,3.638329E-01,3.735798E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099756E+01,4.897325E+01,2.669969E+01,5.029559E+01
05:50:00,5.487687E+03,8.851156E+02,5.975791E-01,8.106386E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099423E+01,4.672494E+01,2.669789E+01,4.529782E+01,9.183202E+03,4.506645E+02,8.182242E-01,4.127077E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099352E+01,4.665321E+01,2.669881E+01,4.867962E+01,3.084849E+03,1.101954E+03,4.318539E-01,8.503949E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099471E+01,4.813769E+01,2.669605E+01,4.283529E+01,2.313158E+03,0.000000E+00,4.533874E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099659E+01,4.852557E+01,2.532908E+01,8.042265E+01,1.831853E+03,3.395909E+01,3.591168E-01,3.824546E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099755E+01,4.894931E+01,2.669966E+01,5.037495E+01
06:00:00,5.445345E+03,8.948159E+02,5.929652E-01,8.195238E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099422E+01,4.669942E+01,2.669784E+01,4.527389E+01,9.100768E+03,4.688198E+02,8.108752E-01,4.293351E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099349E+01,4.662342E+01,2.669870E+01,4.863587E+01,3.066330E+03,1.107501E+03,4.292579E-01,8.546764E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099469E+01,4.812494E+01,2.669601E+01,4.281863E+01,2.292080E+03,0.000000E+00,4.492520E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099658E+01,4.850747E+01,2.534342E+01,8.037053E+01,1.812819E+03,3.670222E+01,3.553831E-01,4.133491E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099754E+01,4.893072E+01,2.669958E+01,5.040463E+01
06:10:00,5.099312E+03,2.005316E+03,5.552828E-01,2.352764E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099420E+01,4.667932E+01,2.213285E+01,5.762815E+01,8.600802E+03,2.003893E+03,7.663262E-01,2.485102E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099348E+01,4.659980E+01,2.212993E+01,5.937283E+01,2.898008E+03,1.551108E+03,4.056928E-01,1.387831E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099468E+01,4.811455E+01,2.211859E+01,5.653710E+01,2.134485E+03,4.058348E+02,4.183611E-01,8.195812E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099657E+01,4.849262E+01,2.196057E+01,6.899932E+01,1.703052E+03,4.441158E+02,3.338634E-01,7.300223E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099753E+01,4.891576E+01,2.213565E+01,5.657861E+01
06:20:00,4.759525E+03,2.350536E+03,5.182910E-01,3.107347E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099560E+01,4.772661E+01,2.141748E+01,6.088449E+01,8.113284E+03,2.658554E+03,7.228984E-01,3.733508E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099477E+01,4.781358E+01,2.141737E+01,6.175685E+01,2.732590E+03,1.713885E+03,3.825412E-01,1.703225E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099558E+01,4.925559E+01,2.141699E+01,6.020083E+01,1.980037E+03,5.572501E+02,3.880950E-01,1.253658E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099735E+01,4.935455E+01,2.141767E+01,6.157500E+01,1.596132E+03,4.732923E+02,3.129063E-01,8.226324E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099803E+01,4.963946E+01,2.141851E+01,5.619116E+01
06:30:00,4.424754E+03,3.116982E+03,4.818527E-01,4.625198E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099660E+01,4.880663E+01,2.141446E+01,5.986576E+01,7.635674E+03,3.848500E+03,6.803640E-01,5.952340E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099599E+01,4.900517E+01,2.141406E+01,5.940593E+01,2.569349E+03,2.040617E+03,3.597027E-01,2.235985E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099674E+01,5.011512E+01,2.141257E+01,5.939282E+01,1.828115E+03,8.467321E+02,3.583307E-01,2.084081E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099804E+01,5.007160E+01,2.141546E+01,5.256115E+01,1.491492E+03,6.856301E+02,2.924001E-01,1.440318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099852E+01,5.028943E+01,2.141845E+01,5.231263E+01
06:40:00,4.093749E+03,3.785095E+03,4.458309E-01,5.967511E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099751E+01,4.937248E+01,2.141174E+01,5.859951E+01,7.165525E+03,4.901978E+03,6.385045E-01,7.927903E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099718E+01,4.957145E+01,2.141224E+01,5.811592E+01,2.407787E+03,2.331598E+03,3.371069E-01,2.722366E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099779E+01,5.032963E+01,2.140965E+01,5.823543E+01,1.678111E+03,1.105649E+03,3.289480E-01,2.826386E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099863E+01,5.030513E+01,2.141747E+01,5.448521E+01,1.388580E+03,8.547130E+02,2.722361E-01,1.934820E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099897E+01,5.054404E+01,2.141910E+01,5.292477E+01
06:50:00,3.765852E+03,4.439642E+03,4.101516E-01,7.288469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099808E+01,4.951695E+01,2.141183E+01,5.798077E+01,6.701509E+03,5.933066E+03,5.971976E-01,9.868834E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099788E+01,4.967270E+01,2.141273E+01,5.789888E+01,2.247592E+03,2.622013E+03,3.147064E-01,3.208832E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099833E+01,5.026105E+01,2.140983E+01,5.763010E+01,1.529676E+03,1.361351E+03,2.998759E-01,3.559451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099894E+01,5.027833E+01,2.141758E+01,5.803028E+01,1.287081E+03,1.017397E+03,2.523515E-01,2.413010E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099923E+01,5.055127E+01,2.141908E+01,5.455197E+01
07:00:00,3.440377E+03,5.086685E+03,3.747377E-01,8.599423E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099831E+01,4.949595E+01,2.141235E+01,5.800739E+01,6.242338E+03,6.952228E+03,5.563246E-01,1.179518E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099813E+01,4.962195E+01,2.141312E+01,5.806734E+01,2.088451E+03,2.915211E+03,2.924546E-01,3.700057E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099848E+01,5.019886E+01,2.141051E+01,5.762516E+01,1.382465E+03,1.616020E+03,2.710444E-01,4.289915E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099904E+01,5.022271E+01,2.141589E+01,5.868626E+01,1.186682E+03,1.176407E+03,2.326832E-01,2.883271E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.099932E+01,5.050648E+01,2.141843E+01,5.514740E+01
