Site Outdoor Air Drybulb Temperature,Zone Windows Total Heat Gain Energy,Zone Air Relative Humidity,Zone Mechanical Ventilation Mass Flow Rate,Zone Thermostat Cooling Setpoint Temperature,Electricity_Zone_1
27.0,5805466.393447557,68.75750966356924,68.02264625126938,21.0,1668539.587079176
27.6,3294273.010454897,67.73531454182562,68.02264625126938,21.0,1668539.587079176
27.3,2962820.0153269665,66.8276067669743,68.02264625126938,21.0,1668539.587079176
26.5,2095801.9162265477,66.01694354164341,68.02264625126938,21.0,1243296.236592475
25.7,1354512.1430261554,65.69845768511125,68.02264625126938,21.0,1243296.236592475
25.1,439030.2571722958,65.40485707540951,68.02264625126938,21.0,1243296.236592475
24.9,279104.42009074416,65.12940895280602,68.02264625126938,21.0,1243296.236592475
25.0,209547.10429419123,80.08509108192919,0.0,21.0,1243296.236592475
25.2,197180.60768116883,83.74728365811626,0.0,21.0,1243296.236592475
25.1,190000.56715099994,85.56190728613593,0.0,21.0,1243296.236592475
24.5,61239.04741403742,88.12058230642015,0.0,21.0,1243296.236592475
23.3,29586.146220926894,91.69455423197016,0.0,21.0,1243296.236592475
21.4,0.0,91.5235169058304,0.0,21.0,1243296.236592475
20.4,0.0,87.05607143328842,0.0,21.0,1243296.236592475
20.9,0.0,81.1226037934536,0.0,21.0,1243296.236592475
22.0,212444.59808795413,78.71547785968855,0.0,21.0,1243296.236592475
23.5,2860509.1604668694,79.199415181728,0.0,21.0,1243296.236592475
24.8,4528145.218181455,80.23373639023846,0.0,21.0,1243296.236592475
25.8,5402120.940536133,76.25845977152558,17.005661562817345,21.0,1243296.236592475
26.5,5379326.085108448,74.86275221660944,17.005661562817345,21.0,1243296.236592475
27.1,4799700.720980843,72.9083829537854,22.674215417089794,21.0,1243296.236592475
27.9,3456571.4835952693,71.78549766379626,34.01132312563469,21.0,1243296.236592475
29.0,2839501.638265729,70.69288020758013,68.02264625126938,21.0,1243296.236592475
30.7,4571339.930716501,69.6253498959021,68.02264625126938,21.0,1243296.236592475
32.2,6765071.539866487,68.66805041239856,68.02264625126938,21.0,1243296.236592475
32.0,8180772.584111259,67.82634838767233,68.02264625126938,21.0,1243296.236592475
31.3,8712636.74205613,67.06610389770164,68.02264625126938,21.0,1243296.236592475
30.5,7744331.308642683,66.37792229702319,68.02264625126938,21.0,1243296.236592475
29.5,3939673.809391118,65.86273937694247,68.02264625126938,21.0,1243296.236592475
28.6,674004.2973050417,65.49429097050901,68.02264625126938,21.0,1243296.236592475
27.8,600473.2904615691,65.20893028446014,68.02264625126938,21.0,1243296.236592475
27.2,581938.6749479928,79.9235906062707,0.0,21.0,1243296.236592475
26.6,408842.51339041075,84.90916192410577,0.0,21.0,1243296.236592475
26.1,257296.32185407236,85.23750560945956,0.0,21.0,1243296.236592475
25.4,135711.04140449132,88.18029582774976,0.0,21.0,1618086.9861739753
24.7,138750.16863055297,89.86087704452713,0.0,21.0,1618086.9861739753
23.9,0.0,92.15446987125542,0.0,21.0,1618086.9861739753
23.5,0.0,91.93353873903828,0.0,21.0,1618086.9861739753
23.8,0.0,90.12267827411212,0.0,21.0,1618086.9861739753
24.6,255686.64668845868,88.00484810852981,0.0,21.0,1737010.9740219507
25.7,2887000.882223308,88.71068905954212,0.0,21.0,1737010.9740219507
26.9,4348018.192751563,91.945801290166,0.0,21.0,2212706.9254138526
28.1,3078590.5697301147,80.22731160107847,13.604529250253876,21.0,5513748.527497057
29.3,5450020.061292552,70.52396907396147,8.502830781408672,21.0,5513748.527497057
30.4,3350481.588622327,69.91706565383319,17.005661562817345,21.0,5513748.527497057
31.3,4084937.661835045,68.45799202724984,68.02264625126938,21.0,5513748.527497057
32.1,3782781.3576398697,67.0668343431486,68.02264625126938,21.0,5138957.777915558
32.6,5598947.599487126,65.76703017544429,68.02264625126938,21.0,5513748.527497057
32.9,7674125.649545434,64.5162263467645,68.02264625126938,21.0,5513748.527497057
33.0,8913925.11951277,63.32908370723461,68.02264625126938,21.0,5513748.527497057
32.7,9415774.546906468,62.21482116011403,68.02264625126938,21.0,5513748.527497057
31.9,8417158.480603201,61.28766964618284,68.02264625126938,21.0,4663261.826523656
30.7,4470889.621964265,60.613240754894015,68.02264625126938,21.0,3437984.375968754
29.5,978676.8125841029,60.0583073386479,68.02264625126938,21.0,3437984.375968754
28.3,727589.5217570858,59.490122019688094,68.02264625126938,21.0,2587497.674995352
27.2,678436.6472001757,56.941753778524365,0.0,21.0,2587497.674995352
26.2,387237.09465441946,75.11689287778029,0.0,21.0,1737010.9740219507
25.0,120979.67760298055,79.79941208441565,0.0,21.0,1618086.9861739753
23.8,0.0,82.07672821484493,0.0,21.0,1618086.9861739753
22.5,0.0,84.19942974973623,0.0,21.0,1618086.9861739753
21.1,0.0,83.87002372218376,0.0,21.0,1618086.9861739753
20.5,0.0,82.25781669287733,0.0,21.0,1618086.9861739753
20.7,0.0,80.53555853334836,0.0,21.0,1618086.9861739753
21.3,0.0,79.8283774331916,0.0,21.0,1737010.9740219507
22.1,3133.578730944769,79.7800214777085,0.0,21.0,1737010.9740219507
22.8,657523.983126099,85.52652624897345,0.0,21.0,2212706.9254138526
23.3,1207893.1565196605,76.25005201236631,13.604529250253876,21.0,5513748.527497057
23.8,4711209.108064607,70.34741839292103,11.337107708544897,21.0,5513748.527497057
24.2,2245555.331684662,69.71069565939577,22.674215417089794,21.0,5513748.527497057
24.9,2372739.854847354,68.30706440699795,68.02264625126938,21.0,5513748.527497057
25.8,2733925.421777251,67.00648460991894,68.02264625126938,21.0,5138957.777915558
27.1,5354671.41043245,65.79235923566507,68.02264625126938,21.0,5513748.527497057
28.8,2636620.590495536,64.758823436942,68.02264625126938,21.0,5513748.527497057
29.6,2736573.154127867,63.91312827520633,68.02264625126938,21.0,5513748.527497057
29.2,7485043.676351029,63.12136148106278,68.02264625126938,21.0,5513748.527497057
28.2,6658889.9717109855,62.42291257542436,68.02264625126938,21.0,4663261.826523656
27.0,5155470.615353515,61.85686366867501,68.02264625126938,21.0,3437984.375968754
26.0,769904.5430934716,61.34363480513905,68.02264625126938,21.0,3437984.375968754
25.5,406280.90489879623,60.7829986248769,68.02264625126938,21.0,2587497.674995352
25.5,238858.02019667256,60.494282740845186,0.0,21.0,2587497.674995352
25.6,78692.17195690927,76.22349061210724,0.0,21.0,1737010.9740219507
25.8,164844.72812566187,88.48394448323323,0.0,21.0,1618086.9861739753
25.8,172312.03284032107,93.1861927170095,0.0,21.0,1618086.9861739753
25.5,45953.788106440166,93.93828455196079,0.0,21.0,1618086.9861739753
24.8,39258.207598389825,92.44586417395537,0.0,21.0,1618086.9861739753
24.4,0.0,91.03881281019581,0.0,21.0,1618086.9861739753
24.5,6704.766435497837,89.73112728340178,0.0,21.0,1618086.9861739753
24.6,290709.0312276185,89.06856232943953,0.0,21.0,1737010.9740219507
25.0,1656958.4362493656,90.92499984382783,0.0,21.0,1737010.9740219507
25.5,920247.3239835614,97.06158698088338,0.0,21.0,2212706.9254138526
26.2,1366523.6671947127,82.120018562635,13.604529250253876,21.0,5513748.527497057
27.0,1852583.1911557901,73.33594096658548,9.71752089303848,21.0,5513748.527497057
27.9,2400403.6557074967,71.91203282325098,17.005661562817345,21.0,5513748.527497057
28.8,4739346.3553666435,71.09351512267578,34.01132312563469,21.0,5513748.527497057
29.6,3046922.629554034,69.58748555566325,68.02264625126938,21.0,5138957.777915558
30.2,5860029.234291169,68.10456147484551,68.02264625126938,21.0,5513748.527497057
30.5,3041667.532977123,66.83383761453167,68.02264625126938,21.0,5513748.527497057
30.2,2860119.214911818,65.7120638598999,68.02264625126938,21.0,5513748.527497057
29.3,7142856.229281843,64.64397260379387,68.02264625126938,21.0,5513748.527497057
28.3,1781068.3205715395,63.792700463618445,68.02264625126938,21.0,4663261.826523656
27.2,1238837.7930750458,63.12955857945899,68.02264625126938,21.0,3437984.375968754
26.5,813724.5244788075,62.525019265765124,68.02264625126938,21.0,3437984.375968754
26.2,449508.29604916676,61.93481235109752,68.02264625126938,21.0,2587497.674995352
26.2,504731.93225947785,62.215461811919226,0.0,21.0,2587497.674995352
26.4,318721.2334593434,80.12448459478965,0.0,21.0,1737010.9740219507
26.3,287830.06686207734,94.84764335768052,0.0,21.0,1618086.9861739753
25.9,213916.89745803646,100.0,0.0,21.0,1618086.9861739753
24.8,172638.5268566095,100.0,0.0,21.0,1618086.9861739753
23.2,149283.12105981942,97.8413942124674,0.0,21.0,1618086.9861739753
22.3,0.0,95.29518334715114,0.0,21.0,1618086.9861739753
22.5,0.0,91.1715112321597,0.0,21.0,1618086.9861739753
22.9,157170.34083339738,89.53540809142065,0.0,21.0,1737010.9740219507
23.6,420056.2441198232,91.11940961862716,0.0,21.0,1737010.9740219507
24.6,3295998.870681788,94.1363545070396,0.0,21.0,2212706.9254138526
25.8,4325937.589265775,80.56832842136559,13.604529250253876,21.0,5513748.527497057
27.1,4666299.451865913,72.23688084233537,9.71752089303848,21.0,5513748.527497057
28.5,4318162.201636372,72.26890568835498,22.674215417089794,21.0,5513748.527497057
29.9,3560449.187218928,70.68852699979442,68.02264625126938,21.0,5513748.527497057
31.2,3647437.543217381,69.22167012003483,68.02264625126938,21.0,5138957.777915558
32.3,5059079.046354608,67.89061082423629,68.02264625126938,21.0,5513748.527497057
32.9,7082868.423054231,66.66675811878564,68.02264625126938,21.0,5513748.527497057
32.5,7992832.532662259,65.58467453176331,68.02264625126938,21.0,5513748.527497057
31.6,8627393.598841269,64.58827574754953,68.02264625126938,21.0,5513748.527497057
30.2,2712796.3801920824,63.87686725621735,68.02264625126938,21.0,4663261.826523656
28.6,1973318.078936499,63.331267243379386,68.02264625126938,21.0,3437984.375968754
27.0,1173523.1161750776,62.78316692089723,68.02264625126938,21.0,3437984.375968754
25.6,288697.0346225015,62.170282109507724,68.02264625126938,21.0,2587497.674995352
25.0,155082.2943549349,59.62458789496814,0.0,21.0,2587497.674995352
25.4,0.0,68.05841118813626,0.0,21.0,1737010.9740219507
26.3,114601.01512865478,71.1113942562848,0.0,21.0,1618086.9861739753
27.4,157600.43259163926,69.57932224552836,0.0,21.0,1618086.9861739753
28.4,287755.21973707125,62.462221642701785,0.0,21.0,1618086.9861739753
29.0,350864.8927758494,57.77681919017318,0.0,21.0,1618086.9861739753
29.3,451396.56548364443,55.59047670747547,0.0,21.0,1618086.9861739753
29.5,522041.2316561194,55.58886907216137,0.0,21.0,1618086.9861739753
29.5,995155.7587201075,57.77811616301853,0.0,21.0,1737010.9740219507
29.6,3788436.8780903043,62.296822546983165,0.0,21.0,1737010.9740219507
29.8,5243609.965802997,68.39184535899926,0.0,21.0,2212706.9254138526
30.3,5902764.704077411,68.52483656772121,13.604529250253876,21.0,5513748.527497057
31.0,6203203.7260574065,62.947857037420874,7.558071805696597,21.0,5513748.527497057
31.8,5099212.0437451955,62.54244338888094,17.005661562817345,21.0,5513748.527497057
32.7,3530095.0479170196,61.50545354400532,68.02264625126938,21.0,5513748.527497057
33.6,3250904.119513833,60.45751344477307,68.02264625126938,21.0,5138957.777915558
34.3,4762528.418778888,59.45487361689206,68.02264625126938,21.0,5513748.527497057
34.7,6806714.830967263,58.47185831327373,68.02264625126938,21.0,5513748.527497057
34.4,8197554.145506737,57.57357499822703,68.02264625126938,21.0,5513748.527497057
33.5,8677040.070473192,56.795495524281414,68.02264625126938,21.0,5513748.527497057
32.3,7818996.841596198,56.20818982478003,68.02264625126938,21.0,4663261.826523656
31.0,4092768.1588800023,55.858690929848784,68.02264625126938,21.0,3437984.375968754
29.8,989284.971724991,55.63716488631515,68.02264625126938,21.0,3437984.375968754
28.9,797933.775380541,55.37919471675503,68.02264625126938,21.0,2587497.674995352
28.1,654483.1494737085,55.54572747351034,0.0,21.0,2587497.674995352
27.5,341291.8467087806,78.71553227898315,0.0,21.0,1737010.9740219507
26.9,276916.0260470098,81.51113871913674,0.0,21.0,1618086.9861739753
26.1,108208.73674876208,86.25195644553489,0.0,21.0,1243296.236592475
25.1,0.0,91.90884951446947,0.0,21.0,1243296.236592475
23.9,0.0,92.28155980145783,0.0,21.0,1243296.236592475
23.3,0.0,87.45196969258812,0.0,21.0,1243296.236592475
23.5,0.0,80.98087159311987,0.0,21.0,1243296.236592475
24.1,223834.2708637212,76.57727714568091,0.0,21.0,1243296.236592475
25.1,2987045.9832834518,74.00344820125042,0.0,21.0,1737010.9740219507
26.3,1065170.949593294,77.06950890148411,0.0,21.0,1737010.9740219507
27.7,1814596.4407694433,75.25431578150132,22.674215417089794,21.0,3063193.626387254
29.2,7424923.298190688,71.71006803338523,13.604529250253876,21.0,3063193.626387254
30.4,3298484.382993322,68.35261615567208,13.604529250253876,21.0,3063193.626387254
31.4,3842199.857360878,67.2547470388239,22.674215417089794,21.0,3063193.626387254
31.7,4152950.208291921,66.0526113034801,68.02264625126938,21.0,3063193.626387254
31.0,4354367.420403064,64.89194135613423,68.02264625126938,21.0,3063193.626387254
30.0,9936387.824497044,63.8175202581144,68.02264625126938,21.0,1668539.587079176
29.1,3267172.690187314,62.887699697071554,68.02264625126938,21.0,1668539.587079176
28.2,2704522.913910957,62.05967866815335,68.02264625126938,21.0,1668539.587079176
27.4,10229900.217749808,61.204252673059145,68.02264625126938,21.0,1243296.236592475
26.6,1010675.3470521957,60.869804550979886,68.02264625126938,21.0,1243296.236592475
25.8,653358.3701911446,60.689132568009626,68.02264625126938,21.0,1243296.236592475
25.0,298917.1015359417,60.593799566532944,68.02264625126938,21.0,1243296.236592475
24.2,265110.2953043919,74.11075870803451,0.0,21.0,1243296.236592475
23.4,5202.262964791303,76.95895288344514,0.0,21.0,1243296.236592475
22.8,0.0,78.75153296085008,0.0,21.0,1243296.236592475
22.2,0.0,82.8087202509604,0.0,21.0,1243296.236592475
21.9,0.0,84.79549785459234,0.0,21.0,1243296.236592475
21.7,0.0,85.37787011892514,0.0,21.0,1243296.236592475
21.7,0.0,85.6615362609406,0.0,21.0,1243296.236592475
21.8,0.0,86.0188209653398,0.0,21.0,1243296.236592475
22.2,0.0,86.71164636081595,0.0,21.0,1243296.236592475
22.6,1177368.218431072,87.29167779386147,0.0,21.0,1243296.236592475
23.1,2302885.365683365,87.262272219102,0.0,21.0,1243296.236592475
23.5,2968890.0192421917,82.80595955563275,22.674215417089794,21.0,1243296.236592475
23.8,1653842.9775882717,79.99674848905175,17.005661562817345,21.0,1243296.236592475
24.2,2167713.9035111493,78.94693997774877,22.674215417089794,21.0,1243296.236592475
24.9,3329141.69872578,77.57257132339376,34.012083431302486,21.0,1243296.236592475
25.8,2987627.539416747,76.24682556744693,68.02264625126938,21.0,1243296.236592475
27.1,4078744.570009563,75.00338452225441,68.02264625126938,21.0,1243296.236592475
28.7,4951425.980748559,73.90125257977043,68.02264625126938,21.0,1243296.236592475
29.5,5430510.457252564,72.98799749528926,68.02264625126938,21.0,1243296.236592475
29.2,2297253.6310303933,72.26756136917464,68.02264625126938,21.0,1243296.236592475
28.6,5137333.676864427,71.54319622741414,68.02264625126938,21.0,1243296.236592475
27.7,1288063.3910056285,70.8975386405098,68.02264625126938,21.0,1243296.236592475
26.8,758505.085323423,70.25092935867136,68.02264625126938,21.0,1243296.236592475
26.1,459665.8829443643,69.64258438089618,68.02264625126938,21.0,1243296.236592475
25.5,391775.24230848724,82.08241495753684,0.0,21.0,1243296.236592475
25.0,304388.6968794154,84.54896637709041,0.0,21.0,1243296.236592475
24.5,168388.04522937682,86.18474128783458,0.0,21.0,1243296.236592475
24.1,0.0,87.65211024017272,0.0,21.0,1618086.9861739753
23.6,99648.11698798288,88.42861793334716,0.0,21.0,1618086.9861739753
23.1,0.0,90.27405759735706,0.0,21.0,1618086.9861739753
22.8,0.0,90.82098949405146,0.0,21.0,1618086.9861739753
23.1,0.0,89.82990863360783,0.0,21.0,1618086.9861739753
23.9,125319.77046091665,88.49272606017988,0.0,21.0,1737010.9740219507
24.8,2313906.326617545,88.80532611860056,0.0,21.0,1737010.9740219507
25.8,4907384.841082179,91.66002554269842,0.0,21.0,2212706.9254138526
26.6,4623771.7875672085,79.46230758977867,13.604529250253876,21.0,5513748.527497057
27.2,2898569.548796647,71.57943346532818,9.71752089303848,21.0,5513748.527497057
27.8,4818727.652894831,69.98335876717712,17.005661562817345,21.0,5513748.527497057
28.5,3954301.93836167,69.2390172017149,34.01132312563469,21.0,5513748.527497057
29.2,3415687.598802967,67.80697460074522,68.02264625126938,21.0,5138957.777915558
30.2,4560460.929452815,66.40461575284964,68.02264625126938,21.0,5513748.527497057
31.0,7019363.046527218,65.12204856882437,68.02264625126938,21.0,5513748.527497057
30.7,9779477.62598253,63.90817165061663,68.02264625126938,21.0,5513748.527497057
30.0,10015087.583537906,62.76767538214092,68.02264625126938,21.0,5513748.527497057
29.0,8672737.567531282,61.82536542464815,68.02264625126938,21.0,4663261.826523656
27.9,4492689.930946197,61.14284538355555,68.02264625126938,21.0,3437984.375968754
26.9,652235.0349864786,60.58518317285252,68.02264625126938,21.0,3437984.375968754
26.1,325462.4339993705,60.025441261998246,68.02264625126938,21.0,2587497.674995352
25.6,416703.9703201628,58.84851645147954,0.0,21.0,2587497.674995352
25.2,121660.64927414492,77.13006200589216,0.0,21.0,1737010.9740219507
25.0,0.0,82.77410756457364,0.0,21.0,1618086.9861739753
24.7,328.14350852012666,89.54509114259757,0.0,20.0,1618086.9861739753
24.5,0.0,91.39477568130117,0.0,20.0,1618086.9861739753
24.2,0.0,91.55784832331754,0.0,20.0,1618086.9861739753
24.1,0.0,91.23196857294126,0.0,20.0,1618086.9861739753
24.2,0.0,91.01390313760818,0.0,20.0,1618086.9861739753
24.4,0.0,90.68789281989888,0.0,20.0,1737010.9740219507
24.8,383538.3736550161,92.54976156181706,0.0,20.0,1737010.9740219507
25.5,595696.7956177484,98.32385270953799,0.0,20.0,2212706.9254138526
26.4,961036.5656222511,84.71784151791765,17.005661562817345,20.0,5513748.527497057
27.4,1595969.003388645,74.43753864760947,9.71752089303848,20.0,5513748.527497057
28.4,2223705.909582118,72.84381821789941,17.005661562817345,20.0,5513748.527497057
29.0,2469050.363449116,72.13530208297138,34.01132312563469,20.0,5513748.527497057
29.3,2782381.266633225,70.61180474534858,68.02264625126938,20.0,5138957.777915558
28.5,2670486.5589889246,69.17215880903349,68.02264625126938,20.0,5513748.527497057
27.4,2450568.1971460436,67.85310884402892,68.02264625126938,20.0,5513748.527497057
26.5,2178550.823265517,66.60977061495524,68.02264625126938,20.0,5513748.527497057
25.8,1648888.685010358,65.45330429805203,68.02264625126938,20.0,5513748.527497057
25.2,1149619.5074845632,64.4646060839816,68.02264625126938,20.0,4663261.826523656
24.9,755178.159794069,63.668788514769936,68.02264625126938,20.0,3437984.375968754
24.7,396322.13884956343,62.92855205934299,68.02264625126938,20.0,3437984.375968754
24.8,110964.36464347583,62.234870318579816,68.02264625126938,20.0,2587497.674995352
24.9,328881.347610681,59.92442205854302,0.0,20.0,2587497.674995352
25.0,171832.52133245222,74.32345325874972,0.0,20.0,1737010.9740219507
24.9,112589.46584345153,84.10250286455776,0.0,20.0,1618086.9861739753
24.5,108279.11145922447,86.95714491863397,0.0,20.0,1618086.9861739753
23.6,28829.703841966293,84.71909285017611,0.0,20.0,1618086.9861739753
22.4,0.0,81.08644859729802,0.0,20.0,1618086.9861739753
21.7,0.0,79.5675438829204,0.0,20.0,1618086.9861739753
21.7,0.0,79.38884001102409,0.0,20.0,1618086.9861739753
21.7,0.0,79.36929724310082,0.0,20.0,1737010.9740219507
21.7,136261.1293280084,81.54305965897846,0.0,20.0,1737010.9740219507
21.9,520033.58855718095,86.34106800294748,0.0,20.0,2212706.9254138526
22.2,991861.0424711314,76.52439810359512,13.604529250253876,20.0,5513748.527497057
22.7,1479445.609489712,70.71298503913478,11.337107708544897,20.0,5513748.527497057
23.2,1921301.9188650504,69.95824337506856,22.674215417089794,20.0,5513748.527497057
23.9,2325305.157226241,68.46619914082646,68.02264625126938,20.0,5513748.527497057
24.6,2281888.006531101,67.06958612320267,68.02264625126938,20.0,5138957.777915558
25.3,2508973.1997537166,65.75408317791141,68.02264625126938,20.0,5513748.527497057
25.8,2468277.2337421114,64.5329276290889,68.02264625126938,20.0,5513748.527497057
25.7,2238393.9886768367,63.41256434403187,68.02264625126938,20.0,5513748.527497057
25.5,1857725.6183211184,62.38215013523069,68.02264625126938,20.0,5513748.527497057
25.3,1317754.2465441627,61.51725122903999,68.02264625126938,20.0,4663261.826523656
25.0,859711.5160226072,60.84134173776508,68.02264625126938,20.0,3437984.375968754
24.7,577394.2090369452,60.2278326575276,68.02264625126938,20.0,3437984.375968754
24.4,277802.3112697866,59.64516866626721,68.02264625126938,20.0,2587497.674995352
24.2,367738.02173867257,58.27413958210097,0.0,20.0,2587497.674995352
24.0,20796.95315748939,71.17477782446198,0.0,20.0,1737010.9740219507
23.7,65550.44225720719,86.00552031310355,0.0,20.0,1618086.9861739753
23.5,0.0,92.47538820442858,0.0,20.0,1618086.9861739753
23.2,0.0,94.65917465870385,0.0,20.0,1618086.9861739753
22.9,0.0,95.81726981874716,0.0,20.0,1618086.9861739753
22.5,0.0,96.88401467172362,0.0,20.0,1618086.9861739753
22.3,0.0,97.50767118842573,0.0,20.0,1618086.9861739753
22.1,0.0,97.38657885855002,0.0,20.0,1737010.9740219507
22.0,162876.57822922856,98.3269453020378,0.0,20.0,1737010.9740219507
22.1,610403.3806935996,100.0,0.0,20.0,2212706.9254138526
22.4,889734.5626040765,82.76144116725871,13.604529250253876,20.0,5513748.527497057
22.9,1439266.6948666938,75.0352343979127,11.337107708544897,20.0,5513748.527497057
23.5,1804888.192222617,74.34641159538987,22.674215417089794,20.0,5513748.527497057
24.3,2070642.4410150163,72.53460398757146,68.02264625126938,20.0,5513748.527497057
25.1,2329163.16417835,70.87688588859442,68.02264625126938,20.0,5138957.777915558
26.0,2403746.7219175263,69.3949990460758,68.02264625126938,20.0,5513748.527497057
26.8,2355065.199412794,68.07462426365099,68.02264625126938,20.0,5513748.527497057
27.2,2155681.290308452,66.91796059859828,68.02264625126938,20.0,5513748.527497057
27.1,1729465.6436589493,65.89458207782988,68.02264625126938,20.0,5513748.527497057
26.9,1383727.6053546912,65.0543914050888,68.02264625126938,20.0,4663261.826523656
26.5,1137499.6819763978,64.4000510967552,68.02264625126938,20.0,3437984.375968754
26.2,782736.9841649174,63.78924590450262,68.02264625126938,20.0,3437984.375968754
25.9,534400.682689703,63.22534574680168,68.02264625126938,20.0,2587497.674995352
25.7,417829.77330222644,64.42949171906186,0.0,20.0,2587497.674995352
25.5,256587.92592254755,85.21898702491096,0.0,20.0,1737010.9740219507
25.2,174262.8090143134,95.04495697096858,0.0,20.0,1618086.9861739753
25.0,176382.34491149982,100.0,0.0,20.0,1618086.9861739753
24.7,96271.57395666756,100.0,0.0,20.0,1618086.9861739753
24.4,135854.46838814323,100.0,0.0,20.0,1618086.9861739753
24.2,174342.64914585673,100.0,0.0,20.0,1618086.9861739753
24.2,45879.92565560307,100.0,0.0,20.0,1618086.9861739753
24.4,204250.04702681967,100.0,0.0,20.0,1737010.9740219507
24.8,720262.3044162681,100.0,0.0,20.0,1737010.9740219507
25.4,1562586.3398041623,100.0,0.0,20.0,2212706.9254138526
26.3,2349630.949788634,82.91064587873501,13.604529250253876,20.0,5513748.527497057
27.5,3106021.2454238907,73.59625937582757,9.71752089303848,20.0,5513748.527497057
28.7,5092617.965831415,72.00200415645371,17.005661562817345,20.0,5513748.527497057
30.1,4412935.965327222,71.23422165067738,34.01132312563469,20.0,5513748.527497057
31.5,3919961.380543323,69.69583457030598,68.02264625126938,20.0,5138957.777915558
32.8,6006599.611264225,68.16832392099336,68.02264625126938,20.0,5513748.527497057
33.6,8314283.703589826,66.76413505359537,68.02264625126938,20.0,5513748.527497057
33.4,8889927.858499248,65.48098648172068,68.02264625126938,20.0,5513748.527497057
32.9,3884386.7391052432,64.41241580278681,68.02264625126938,20.0,5513748.527497057
32.2,9231260.597574385,63.46393452104246,68.02264625126938,20.0,4663261.826523656
31.4,2219917.637349526,62.81149045490497,68.02264625126938,20.0,3437984.375968754
30.5,1575891.4912320864,62.25871731005152,68.02264625126938,20.0,3437984.375968754
29.7,1077111.4571221538,61.74036606444693,68.02264625126938,20.0,2587497.674995352
29.0,901109.761805085,63.60371082657144,0.0,20.0,2587497.674995352
28.4,581488.0898873778,85.18229444357067,0.0,20.0,1737010.9740219507
27.8,534069.6123575637,85.00579454445692,0.0,20.0,1618086.9861739753
27.2,343570.12918261025,85.36793034422548,0.0,20.0,1243296.236592475
26.7,296558.9135740387,86.27079403188276,0.0,20.0,1243296.236592475
26.2,52221.78487242999,84.0141467755835,0.0,20.0,1243296.236592475
26.0,12799.741751796546,80.13604708507904,0.0,20.0,1243296.236592475
26.3,145793.92487330758,76.23693431015158,0.0,20.0,1243296.236592475
27.1,143904.1287507589,73.73901165773279,0.0,20.0,1243296.236592475
28.1,3139603.941995108,74.46295594717105,0.0,20.0,1737010.9740219507
29.0,4668844.262871096,78.19027220087156,0.0,20.0,1737010.9740219507
29.7,5485196.248816733,76.62033218224894,17.005661562817345,20.0,3063193.626387254
30.2,5775822.493372299,69.46040981557799,8.502830781408672,20.0,3063193.626387254
30.6,5425369.971074286,67.39201355657936,13.604529250253876,20.0,3063193.626387254
31.2,4228961.33961625,67.46146059059409,34.01132312563469,20.0,3063193.626387254
32.0,3582816.8808148075,66.19599083472495,68.02264625126938,20.0,3063193.626387254
33.1,5374270.831717296,64.96555473967808,68.02264625126938,20.0,3063193.626387254
34.1,7376652.816037876,63.939874071004475,68.02264625126938,20.0,1668539.587079176
33.8,8806260.521255098,62.99193798935991,68.02264625126938,20.0,1668539.587079176
33.1,9202457.069962943,62.0891640475104,68.02264625126938,20.0,1668539.587079176
32.0,7998461.496094243,61.27601471040296,68.02264625126938,20.0,1243296.236592475
30.9,4146967.1364915706,61.22618716666619,68.02264625126938,20.0,1243296.236592475
29.9,969989.9074370628,61.27658181514738,68.02264625126938,20.0,1243296.236592475
29.1,919376.0063835093,61.3628780025074,68.02264625126938,20.0,1243296.236592475
28.5,829048.2232340678,80.9373474424908,0.0,20.0,1243296.236592475
28.0,503820.9984390222,85.89059930120219,0.0,20.0,1243296.236592475
27.4,438205.29181473993,88.10242272889263,0.0,20.0,1243296.236592475
26.8,294661.7241555305,90.10977937844643,0.0,20.0,1243296.236592475
26.0,296112.825100818,92.62718059405091,0.0,20.0,1243296.236592475
25.1,158548.8158794948,96.07404778716104,0.0,20.0,1243296.236592475
24.6,0.0,97.18867483029176,0.0,20.0,1243296.236592475
24.9,0.0,96.22123285679261,0.0,20.0,1243296.236592475
25.5,0.0,95.50458711854178,0.0,20.0,1243296.236592475
26.4,2666605.8344397186,95.23307835885568,0.0,20.0,1243296.236592475
27.3,3950619.1702776942,95.25090284133931,0.0,20.0,1243296.236592475
28.1,4953934.427302152,88.90463892357454,22.674215417089794,20.0,1243296.236592475
28.7,5318503.48903728,81.43361716530677,11.337107708544897,20.0,1243296.236592475
29.3,4946566.06795438,78.17648202007567,13.604529250253876,20.0,1243296.236592475
29.7,4086856.4271465335,78.89001649609935,34.01132312563469,20.0,1243296.236592475
30.2,3492504.60296013,77.36646309487391,68.02264625126938,20.0,1243296.236592475
30.6,5178130.783108071,75.84674894356036,68.02264625126938,20.0,1243296.236592475
31.0,4608320.972851462,74.4730215196929,68.02264625126938,20.0,1243296.236592475
31.2,8425042.024572568,73.11985808086783,68.02264625126938,20.0,1243296.236592475
31.0,9054884.524731139,71.83804258667108,68.02264625126938,20.0,1243296.236592475
30.6,8787452.969616994,70.69609200142204,68.02264625126938,20.0,1243296.236592475
30.0,4660499.339346538,69.82381102775157,68.02264625126938,20.0,1243296.236592475
29.3,1034398.8622890852,69.16285838945933,68.02264625126938,20.0,1243296.236592475
